Date,FRAK
2012-11-13,202.97718811035156
2012-11-14,201.3336639404297
2012-11-15,198.95962524414062
2012-11-16,200.5118865966797
2012-11-19,205.44247436523438
2012-11-20,203.25112915039062
2012-11-21,206.1729736328125
2012-11-23,208.91220092773438
2012-11-26,205.99032592773438
2012-11-27,204.5294189453125
2012-11-28,204.25547790527344
2012-11-29,206.08164978027344
2012-11-30,204.89463806152344
2012-12-03,204.5294189453125
2012-12-04,202.24673461914062
2012-12-05,206.08164978027344
2012-12-06,206.35557556152344
2012-12-07,205.80772399902344
2012-12-10,205.8990478515625
2012-12-11,207.72520446777344
2012-12-12,208.4556427001953
2012-12-13,207.2686309814453
2012-12-14,205.99032592773438
2012-12-17,206.90341186523438
2012-12-18,211.9253692626953
2012-12-19,210.09921264648438
2012-12-20,211.6514129638672
2012-12-21,210.7383575439453
2012-12-24,208.3232879638672
2012-12-26,209.24505615234375
2012-12-27,207.58583068847656
2012-12-28,204.4517822265625
2012-12-31,209.7981414794922
2013-01-02,211.91822814941406
2013-01-03,211.36517333984375
2013-01-04,215.23666381835938
2013-01-07,216.06626892089844
2013-01-08,214.31488037109375
2013-01-09,213.11654663085938
2013-01-10,214.68357849121094
2013-01-11,214.49925231933594
2013-01-14,215.05230712890625
2013-01-15,215.42100524902344
2013-01-16,215.8819122314453
2013-01-17,217.54112243652344
2013-01-18,219.01600646972656
2013-01-22,222.97964477539062
2013-01-23,218.7394561767578
2013-01-24,221.13609313964844
2013-01-25,222.15003967285156
2013-01-28,221.22825622558594
2013-01-29,225.28408813476562
2013-01-30,225.92935180664062
2013-01-31,225.56063842773438
2013-02-01,227.95730590820312
2013-02-04,225.92935180664062
2013-02-05,227.31204223632812
2013-02-06,228.60252380371094
2013-02-07,229.98521423339844
2013-02-08,230.6304473876953
2013-02-11,229.6165008544922
2013-02-12,230.8148193359375
2013-02-13,231.0913543701172
2013-02-14,231.0913543701172
2013-02-15,225.74501037597656
2013-02-19,230.07740783691406
2013-02-20,223.62490844726562
2013-02-21,221.13609313964844
2013-02-22,224.45449829101562
2013-02-25,221.22825622558594
2013-02-26,220.5830078125
2013-02-27,224.6388397216797
2013-02-28,223.99362182617188
2013-03-01,223.62490844726562
2013-03-04,223.4405517578125
2013-03-05,225.1919403076172
2013-03-06,224.36231994628906
2013-03-07,229.80084228515625
2013-03-08,230.8148193359375
2013-03-11,232.0131378173828
2013-03-12,232.84275817871094
2013-03-13,232.93492126464844
2013-03-14,238.00473022460938
2013-03-15,239.66395568847656
2013-03-18,237.9125518798828
2013-03-19,234.77847290039062
2013-03-20,234.13323974609375
2013-03-21,232.0131378173828
2013-03-22,233.027099609375
2013-03-25,232.47401428222656
2013-03-26,235.88462829589844
2013-03-27,236.2533416748047
2013-03-28,234.13323974609375
2013-04-01,234.13323974609375
2013-04-02,233.027099609375
2013-04-03,227.8651123046875
2013-04-04,226.1137237548828
2013-04-05,227.77293395996094
2013-04-08,229.98521423339844
2013-04-09,234.40975952148438
2013-04-10,234.68634033203125
2013-04-11,236.52987670898438
2013-04-12,229.98521423339844
2013-04-15,220.1221160888672
2013-04-16,222.7952880859375
2013-04-17,217.4489288330078
2013-04-18,219.29251098632812
2013-04-19,216.61932373046875
2013-04-22,220.8595428466797
2013-04-23,221.96568298339844
2013-04-24,225.1919403076172
2013-04-25,228.51036071777344
2013-04-26,226.7589874267578
2013-04-29,229.3399658203125
2013-04-30,231.55223083496094
2013-05-01,227.21986389160156
2013-05-02,228.3260040283203
2013-05-03,234.13323974609375
2013-05-06,235.14720153808594
2013-05-07,236.80641174316406
2013-05-08,236.1611785888672
2013-05-09,235.05502319335938
2013-05-10,234.68634033203125
2013-05-13,235.05502319335938
2013-05-14,237.45166015625
2013-05-15,237.2672882080078
2013-05-16,235.2393798828125
2013-05-17,240.12484741210938
2013-05-20,244.64157104492188
2013-05-21,243.6276397705078
2013-05-22,240.58575439453125
2013-05-23,240.9544677734375
2013-05-24,238.3734588623047
2013-05-28,241.87623596191406
2013-05-29,243.07456970214844
2013-05-30,243.6276397705078
2013-05-31,238.74217224121094
2013-06-03,238.926513671875
2013-06-04,238.55780029296875
2013-06-05,234.68634033203125
2013-06-06,235.6081085205078
2013-06-07,241.50750732421875
2013-06-10,240.58575439453125
2013-06-11,237.0829620361328
2013-06-12,233.027099609375
2013-06-13,236.62208557128906
2013-06-14,235.42373657226562
2013-06-17,239.38743591308594
2013-06-18,240.40135192871094
2013-06-19,238.3734588623047
2013-06-20,230.8148193359375
2013-06-21,230.8148193359375
2013-06-24,229.80084228515625
2013-06-25,232.6584014892578
2013-06-26,234.68634033203125
2013-06-27,234.40975952148438
2013-06-28,233.21145629882812
2013-07-01,233.39581298828125
2013-07-02,235.5159149169922
2013-07-03,235.05502319335938
2013-07-05,234.96282958984375
2013-07-08,239.8483123779297
2013-07-09,241.78402709960938
2013-07-10,242.2449493408203
2013-07-11,244.82595825195312
2013-07-12,243.7198028564453
2013-07-15,242.7980194091797
2013-07-16,241.4153289794922
2013-07-17,243.81199645996094
2013-07-18,247.03819274902344
2013-07-19,251.09405517578125
2013-07-22,248.78961181640625
2013-07-23,248.78961181640625
2013-07-24,244.9181365966797
2013-07-25,247.22256469726562
2013-07-26,245.74771118164062
2013-07-29,245.47116088867188
2013-07-30,242.42930603027344
2013-07-31,246.39292907714844
2013-08-01,253.21420288085938
2013-08-02,254.59683227539062
2013-08-05,254.68902587890625
2013-08-06,250.08010864257812
2013-08-07,249.34268188476562
2013-08-08,252.015869140625
2013-08-09,250.44882202148438
2013-08-12,250.54098510742188
2013-08-13,249.7113800048828
2013-08-14,248.60525512695312
2013-08-15,248.6974334716797
2013-08-16,249.52706909179688
2013-08-19,244.36505126953125
2013-08-20,245.47116088867188
2013-08-21,243.35108947753906
2013-08-22,247.31471252441406
2013-08-23,249.7113800048828
2013-08-26,250.54098510742188
2013-08-27,248.4208984375
2013-08-28,252.10804748535156
2013-08-29,249.52706909179688
2013-08-30,247.86778259277344
2013-09-03,250.2644500732422
2013-09-04,251.46278381347656
2013-09-05,253.0298309326172
2013-09-06,253.76724243164062
2013-09-09,257.2700500488281
2013-09-10,256.53253173828125
2013-09-11,259.9432067871094
2013-09-12,260.5884704589844
2013-09-13,259.0214538574219
2013-09-16,258.28399658203125
2013-09-17,261.1415100097656
2013-09-18,264.5521240234375
2013-09-19,263.0773010253906
2013-09-20,260.95721435546875
2013-09-23,260.7727966308594
2013-09-24,262.2476806640625
2013-09-25,262.7085266113281
2013-09-26,264.5521240234375
2013-09-27,263.1694641113281
2013-09-30,261.97113037109375
2013-10-01,265.9347839355469
2013-10-02,265.4739074707031
2013-10-03,264.4599304199219
2013-10-04,267.40966796875
2013-10-07,265.1973876953125
2013-10-08,262.4320373535156
2013-10-09,259.9432067871094
2013-10-10,266.0269470214844
2013-10-11,268.9767150878906
2013-10-14,270.3593444824219
2013-10-15,269.99066162109375
2013-10-16,276.0744323730469
2013-10-17,276.5353088378906
2013-10-18,279.853759765625
2013-10-21,278.5632629394531
2013-10-22,277.5492858886719
2013-10-23,271.2811584472656
2013-10-24,275.5213623046875
2013-10-25,277.7336120605469
2013-10-28,276.904052734375
2013-10-29,278.8398132324219
2013-10-30,275.2448425292969
2013-10-31,273.67779541015625
2013-11-01,272.2951354980469
2013-11-04,276.8118591308594
2013-11-05,273.5856018066406
2013-11-06,268.70013427734375
2013-11-07,261.4180908203125
2013-11-08,264.9208068847656
2013-11-11,266.0269470214844
2013-11-12,262.33984375
2013-11-13,265.8425598144531
2013-11-14,267.04095458984375
2013-11-15,267.5018310546875
2013-11-18,262.80072021484375
2013-11-19,263.9068603515625
2013-11-20,263.9068603515625
2013-11-21,268.70013427734375
2013-11-22,269.06884765625
2013-11-25,265.8425598144531
2013-11-26,267.04095458984375
2013-11-27,261.23370361328125
2013-11-29,261.5102844238281
2013-12-02,261.78680419921875
2013-12-03,262.06329345703125
2013-12-04,262.06329345703125
2013-12-05,263.2616882324219
2013-12-06,259.39013671875
2013-12-09,259.4823303222656
2013-12-10,260.0353698730469
2013-12-11,255.24208068847656
2013-12-12,256.80908203125
2013-12-13,254.4125213623047
2013-12-16,256.0716857910156
2013-12-17,254.965576171875
2013-12-18,257.085693359375
2013-12-19,260.6806335449219
2013-12-20,261.4180908203125
2013-12-23,261.64044189453125
2013-12-24,262.2889709472656
2013-12-26,262.4742431640625
2013-12-27,263.86395263671875
2013-12-30,262.56689453125
2013-12-31,263.3081359863281
2014-01-02,259.3241882324219
2014-01-03,258.1197509765625
2014-01-06,257.2859191894531
2014-01-07,259.3241882324219
2014-01-08,258.4903869628906
2014-01-09,255.24765014648438
2014-01-10,255.98883056640625
2014-01-13,251.07843017578125
2014-01-14,254.59910583496094
2014-01-15,255.71092224121094
2014-01-16,257.1933288574219
2014-01-17,254.87709045410156
2014-01-21,258.3977355957031
2014-01-22,262.752197265625
2014-01-23,260.2507019042969
2014-01-24,255.8961639404297
2014-01-27,251.91229248046875
2014-01-28,255.525634765625
2014-01-29,254.32118225097656
2014-01-30,255.15501403808594
2014-01-31,254.32118225097656
2014-02-03,248.76222229003906
2014-02-04,254.228515625
2014-02-05,253.85791015625
2014-02-06,257.2859191894531
2014-02-07,259.509521484375
2014-02-10,259.2315673828125
2014-02-11,261.54779052734375
2014-02-12,261.82574462890625
2014-02-13,263.122802734375
2014-02-14,264.234619140625
2014-02-18,268.3111572265625
2014-02-19,268.8670654296875
2014-02-20,267.9405517578125
2014-02-21,265.8096618652344
2014-02-24,271.0906066894531
2014-02-25,268.6817321777344
2014-02-26,266.736083984375
2014-02-27,267.9405517578125
2014-02-28,269.9787902832031
2014-03-03,269.515625
2014-03-04,272.5730285644531
2014-03-05,270.4420471191406
2014-03-06,271.55389404296875
2014-03-07,271.55389404296875
2014-03-10,271.8318176269531
2014-03-11,267.5699157714844
2014-03-12,266.3655090332031
2014-03-13,265.43902587890625
2014-03-14,266.9214172363281
2014-03-17,266.736083984375
2014-03-18,270.53472900390625
2014-03-19,268.1258544921875
2014-03-20,268.40380859375
2014-03-21,270.53472900390625
2014-03-24,269.05230712890625
2014-03-25,269.2376708984375
2014-03-26,268.6817321777344
2014-03-27,272.5730285644531
2014-03-28,275.6304016113281
2014-03-31,275.074462890625
2014-04-01,276.0936584472656
2014-04-02,279.7995910644531
2014-04-03,285.2658996582031
2014-04-04,284.0614318847656
2014-04-07,278.9657897949219
2014-04-08,283.1349792480469
2014-04-09,286.7482604980469
2014-04-10,282.1158447265625
2014-04-11,282.1158447265625
2014-04-14,284.7099609375
2014-04-15,287.30419921875
2014-04-16,290.1763000488281
2014-04-17,294.0675048828125
2014-04-21,295.1793212890625
2014-04-22,294.7160949707031
2014-04-23,295.27197265625
2014-04-24,296.2911071777344
2014-04-25,290.9174499511719
2014-04-28,291.3807067871094
2014-04-29,295.6425476074219
2014-04-30,293.9748229980469
2014-05-01,292.1219177246094
2014-05-02,293.1410217285156
2014-05-05,293.3263244628906
2014-05-06,295.6425476074219
2014-05-07,299.3485412597656
2014-05-08,292.3072204589844
2014-05-09,290.4542541503906
2014-05-12,293.2336730957031
2014-05-13,295.6425476074219
2014-05-14,294.345458984375
2014-05-15,292.3998718261719
2014-05-16,290.8247985839844
2014-05-19,292.3072204589844
2014-05-20,290.6395263671875
2014-05-21,295.4572448730469
2014-05-22,294.5307312011719
2014-05-23,293.2336730957031
2014-05-27,294.0675048828125
2014-05-28,296.2911071777344
2014-05-29,299.255859375
2014-05-30,299.1632080078125
2014-06-02,299.255859375
2014-06-03,300.8309020996094
2014-06-04,300.55291748046875
2014-06-05,302.9617919921875
2014-06-06,304.3515319824219
2014-06-09,304.3515319824219
2014-06-10,302.9617919921875
2014-06-11,307.1310119628906
2014-06-12,309.8178405761719
2014-06-13,315.00616455078125
2014-06-16,314.3576354980469
2014-06-17,314.91351318359375
2014-06-18,317.1371154785156
2014-06-19,317.8782958984375
2014-06-20,321.4915771484375
2014-06-23,321.4915771484375
2014-06-24,312.7825927734375
2014-06-25,317.6929931640625
2014-06-26,316.76654052734375
2014-06-27,317.6003112792969
2014-06-30,319.6386413574219
2014-07-01,320.00921630859375
2014-07-02,316.9518127441406
2014-07-03,317.6929931640625
2014-07-07,312.5972595214844
2014-07-08,313.7091064453125
2014-07-09,315.46942138671875
2014-07-10,311.2075500488281
2014-07-11,305.8339538574219
2014-07-14,310.0957946777344
2014-07-15,305.64862060546875
2014-07-16,312.0414123535156
2014-07-17,305.1853942871094
2014-07-18,307.7795715332031
2014-07-21,307.5015869140625
2014-07-22,308.9840087890625
2014-07-23,312.0414123535156
2014-07-24,312.5972595214844
2014-07-25,308.33544921875
2014-07-28,305.55596923828125
2014-07-29,305.4633483886719
2014-07-30,305.0927429199219
2014-07-31,298.7926330566406
2014-08-01,295.1793212890625
2014-08-04,302.7765197753906
2014-08-05,294.9940185546875
2014-08-06,295.3645935058594
2014-08-07,293.3263244628906
2014-08-08,298.6073303222656
2014-08-11,298.32940673828125
2014-08-12,294.9013671875
2014-08-13,294.9940185546875
2014-08-14,292.3072204589844
2014-08-15,295.82781982421875
2014-08-18,295.086669921875
2014-08-19,298.1440734863281
2014-08-20,299.441162109375
2014-08-21,301.1088562011719
2014-08-22,298.8852844238281
2014-08-25,304.2588806152344
2014-08-26,304.6294860839844
2014-08-27,304.9074401855469
2014-08-28,304.8148193359375
2014-08-29,309.07666015625
2014-09-02,303.7029724121094
2014-09-03,304.166259765625
2014-09-04,298.0514221191406
2014-09-05,299.5337829589844
2014-09-08,293.1410217285156
2014-09-09,293.7895812988281
2014-09-10,292.67779541015625
2014-09-11,292.7704772949219
2014-09-12,289.06451416015625
2014-09-15,291.102783203125
2014-09-16,294.4381103515625
2014-09-17,292.58514404296875
2014-09-18,289.9909973144531
2014-09-19,286.9335632324219
2014-09-22,281.0040283203125
2014-09-23,280.8187561035156
2014-09-24,282.1158447265625
2014-09-25,276.556884765625
2014-09-26,280.2628479003906
2014-09-29,281.5599670410156
2014-09-30,277.0201416015625
