Date,IHI
2014-06-05,96.1505126953125
2014-06-06,96.43074798583984
2014-06-09,96.38245391845703
2014-06-10,96.20850372314453
2014-06-11,95.74465942382812
2014-06-12,95.37744903564453
2014-06-13,95.24214935302734
2014-06-16,96.86560821533203
2014-06-17,97.2038345336914
2014-06-18,98.51805114746094
2014-06-19,99.001220703125
2014-06-20,99.0592041015625
2014-06-23,98.92391204833984
2014-06-24,98.5627670288086
2014-06-25,99.28890991210938
2014-06-26,99.29859924316406
2014-06-27,99.23082733154297
2014-06-30,98.7757797241211
2014-07-01,99.87952423095703
2014-07-02,99.99571228027344
2014-07-03,100.54756164550781
2014-07-07,99.6665267944336
2014-07-08,98.80482482910156
2014-07-09,98.95972442626953
2014-07-10,98.84354400634766
2014-07-11,99.36636352539062
2014-07-14,99.33731842041016
2014-07-15,98.64024353027344
2014-07-16,98.09803009033203
2014-07-17,97.06204986572266
2014-07-18,98.41754150390625
2014-07-21,98.27229309082031
2014-07-22,99.1630630493164
2014-07-23,100.1312484741211
2014-07-24,99.9666748046875
2014-07-25,99.56001281738281
2014-07-28,99.4825668334961
2014-07-29,99.25019836425781
2014-07-30,100.09252166748047
2014-07-31,98.10773468017578
2014-08-01,97.88504028320312
2014-08-04,98.69831848144531
2014-08-05,97.99153900146484
2014-08-06,97.48806762695312
2014-08-07,96.2874984741211
2014-08-08,97.15888214111328
2014-08-11,97.24601745605469
2014-08-12,97.08143615722656
2014-08-13,98.34008026123047
2014-08-14,98.57244873046875
2014-08-15,98.11740112304688
2014-08-18,98.87259674072266
2014-08-19,99.36636352539062
2014-08-20,99.04688262939453
2014-08-21,99.23082733154297
2014-08-22,98.7660903930664
2014-08-25,99.06623840332031
2014-08-26,99.36636352539062
2014-08-27,98.93069458007812
2014-08-28,98.5530776977539
2014-08-29,99.10494995117188
2014-09-02,99.34701538085938
2014-09-03,99.59873962402344
2014-09-04,99.2695541381836
2014-09-05,99.54066467285156
2014-09-08,99.94731903076172
2014-09-09,99.86981201171875
2014-09-10,100.44107818603516
2014-09-11,100.51853942871094
2014-09-12,99.85047149658203
2014-09-15,99.28890991210938
2014-09-16,99.8407974243164
2014-09-17,99.69557189941406
2014-09-18,100.26680755615234
2014-09-19,99.53097534179688
2014-09-22,98.85321807861328
2014-09-23,97.58489990234375
2014-09-24,98.4207992553711
2014-09-25,97.05347442626953
2014-09-26,97.57714080810547
2014-09-29,97.31529998779297
2014-09-30,96.39402770996094
2014-10-01,96.52977752685547
2014-10-02,96.91769409179688
2014-10-03,98.85720825195312
2014-10-06,100.10822296142578
2014-10-07,98.79904174804688
2014-10-08,100.8646011352539
2014-10-09,98.9638900756836
2014-10-10,98.49839782714844
2014-10-13,97.14073181152344
2014-10-14,97.03407287597656
2014-10-15,95.37578582763672
2014-10-16,94.69696044921875
2014-10-17,95.34667205810547
2014-10-20,96.97588348388672
2014-10-21,99.24510955810547
2014-10-22,98.26567840576172
2014-10-23,99.72999572753906
2014-10-24,101.09733581542969
2014-10-27,101.14583587646484
2014-10-28,102.29016876220703
2014-10-29,102.53260803222656
